curve_id,peak_id,center,gamma,amplitude
46199,1,0.5966525443558441,0.046743790579113355,0.23932623493506014
46200,0,0.6500207404416061,0.020222516311166176,0.010078442449917985
46200,1,0.6566163979382632,0.07667139769855257,0.4437828634368414
46201,0,0.29422937423825474,0.09965819234565695,0.3547495517458713
46201,1,0.4075219576708168,0.002521586116514352,0.9356442411922496
46202,0,0.4712638606268541,0.027075951958807038,0.1416161702178972
46202,1,0.7356178304612075,0.05283889014132178,0.8283702944703468
46203,0,0.5648470458786534,0.05562437182061836,0.7199926370928763
46203,1,0.6392669841137026,0.06268821985808815,0.427033348674312
46204,0,0.6967948865387619,0.06870152685928733,0.13800388374507888
46204,1,0.7171953586108467,0.05843308879495677,0.12008396680061832
46205,0,0.6285067446778159,0.010608959135958582,0.5546116053693031
46205,1,0.6813636260882883,0.08627196539077815,0.7722703225801278
46206,0,0.2513003596624798,0.03725906002249583,0.04390250534452938
46206,1,0.6867739881551104,0.033203164658338835,0.20674593791398027
46207,0,0.4003864622862016,0.013762868331005249,0.3387615672862595
46207,1,0.5294148397550416,0.07151295389401531,0.9009483517979269
46208,0,0.481765934423526,0.09855822630274884,0.8359114780808536
46208,1,0.6810416799620856,0.08677177257817442,0.4917971925237205
46209,0,0.47705238352285806,0.06066004627993047,0.6453452304830746
46209,1,0.5653480579844632,0.05665860284111486,0.6148403883524168
46210,0,0.5401652874060074,0.05771526769772996,0.8940909628029386
46210,1,0.5780959935265835,0.09875073106590762,0.2532711575541282
46211,0,0.3934541894016935,0.06770776524126022,0.8675895961420896
46211,1,0.598927795377111,0.04111260376161143,0.5313227204823416
46212,0,0.6127531118871974,0.04286444463529994,0.2501742355576316
46212,1,0.7244024440167749,0.006281852296504904,0.14327958562509432
46213,0,0.5115914319251924,0.0823755789634412,0.18186362375911905
46213,1,0.5284053662304791,0.004105774082552467,0.8845408406467395
46214,0,0.6375657929472112,0.05347825657706542,0.8521957103327176
46214,1,0.7400884008946322,0.030301038087661727,0.7811317443481683
46215,0,0.353768545122824,0.07394614672110325,0.18053426977495793
46215,1,0.48720824475995117,0.05739153335563477,0.7940930507808874
46216,0,0.28985101876029296,0.08788099712328055,0.054200800191130764
46216,1,0.3369874132366083,0.03106994683920164,0.5592952375301887
46217,0,0.5815572517061579,0.06645527267772611,0.5959949402543798
46217,1,0.7288151883576255,0.05174604297563453,0.5893615189645312
46218,0,0.6559259418816054,0.00928630916433077,0.6542785727291407
46218,1,0.716025484959184,0.054691398747902416,0.4984828864219677
46219,0,0.42814028352603295,0.09445409342178773,0.08717382227980223
46219,1,0.6576586617970439,0.07156177862265684,0.24810220140654277
46220,0,0.424828826434652,0.00960425388880251,0.5668534259176938
46220,1,0.47816180449823664,0.023192087576524984,0.8428949961694723
46221,0,0.4300313520483013,0.0562409065713658,0.46940590512789926
46221,1,0.6995977925406325,0.09695027739934405,0.12969030556837005
46222,0,0.4591289661368856,0.004061863237697605,0.4058091427002716
46222,1,0.5384094590545567,0.054650294832631285,0.7379356250579985
46223,0,0.5422157821387216,0.04797875187310203,0.9143906041775799
46223,1,0.7080718281687172,0.04239907472064913,0.37709217429015784
46224,0,0.4378518248120945,0.03415971311794204,0.9023825257065262
46224,1,0.5469002810527718,0.08137371591866847,0.8440219810745233
46225,0,0.34522237480315593,0.01342973538514403,0.7564861082865156
46225,1,0.525138156294046,0.0959779021729624,0.023487838990895273
46226,0,0.49829861010154197,0.054085587927365,0.5392897884753848
46226,1,0.619182288436605,0.0357982515534564,0.08529955405211745
46227,0,0.2561563126698105,0.03136230484328021,0.31716924748336134
46227,1,0.4897774237345678,0.046907959718662136,0.9015715493288067
46228,0,0.27034097539827867,0.07788305067062937,0.7014911123609548
46228,1,0.603167754817621,0.015629879499908156,0.2540844043493687
46229,0,0.5992842806783776,0.02146475725566603,0.17797922785440776
46229,1,0.7229307732070998,0.0323714681403804,0.8264223109077957
46230,0,0.337598009395549,0.04324685246148693,0.8189682879584053
46230,1,0.5744085594897606,0.0738776956257751,0.3488482322031654
46231,0,0.2944898263430879,0.017053418560880218,0.03018306798154559
46231,1,0.5071958372105201,0.043339001277774694,0.6925631023688347
46232,0,0.4150165442814544,0.040799686753543105,0.7917185803780737
46232,1,0.6181688064157158,0.08322881639530234,0.7653818734486146
46233,0,0.2804976504774368,0.03752808223654222,0.8114223508443182
46233,1,0.5748250082497768,0.049917909836071306,0.09517509134098848
46234,0,0.5670911119562931,0.005113491430726523,0.7720064176182441
46234,1,0.724483080304676,0.03660966817057126,0.43927024391069147
46235,0,0.5645307673369064,0.04519144179732738,0.03396612580128485
46235,1,0.6345867960363318,0.05312304172111121,0.8779233152477417
46236,0,0.30848576997890875,0.0072311845129348,0.9701174673682497
46236,1,0.637486504330393,0.02844801862848458,0.2598783027598765
46237,0,0.3361492687742744,0.08340904797622804,0.596948994602711
46237,1,0.4088764740089024,0.07128417759811216,0.8817220653820795
46238,0,0.3825570395254317,0.0591946490855399,0.6182539947824321
46238,1,0.5813105233785434,0.008648359441218896,0.3126061167297949
46239,0,0.27829582356227006,0.098475646492912,0.17000490035265126
46239,1,0.5710317671315233,0.036672985021362306,0.19210318134972576
46240,0,0.4432255935753641,0.08007328617661186,0.37275969458019576
46240,1,0.619498326372141,0.029132328680314783,0.23406472975233206
46241,0,0.3155559585259096,0.014197347243756875,0.7072771755703194
46241,1,0.604253544432678,0.05979103954028558,0.29043929406249447
46242,0,0.27435321022928744,0.0015863187602335807,0.5892714529130542
46242,1,0.652156478554975,0.006735079759034053,0.02174160275046326
46243,0,0.43433791869011457,0.030518763328474682,0.7122978886065936
46243,1,0.4671047827849837,0.039365859046151745,0.583745712941939
46244,0,0.4783450045385433,0.0012401822603908294,0.3369975106995715
46244,1,0.5134687665131863,0.006417291579694714,0.884614973749474
46245,0,0.6734669878273187,0.035556058571191713,0.3471774752639428
46245,1,0.675613444835409,0.03245593678600156,0.026726922603652628
46246,0,0.3533120526866688,0.014649580403776424,0.7616985564753812
46246,1,0.5550805648381223,0.01728561124180782,0.3512558656221126
46247,0,0.30646919928096833,0.02482866928686701,0.09446972089170126
46247,1,0.32222339281535683,0.09586477675822444,0.42791248181638175
46248,0,0.320626112759933,0.07711918024503543,0.5486257386176278
46248,1,0.5509891233744739,0.007606439687250558,0.2194696936325077
46249,0,0.5175543548600654,0.0852964665952302,0.012150706538336694
46249,1,0.5352739203239616,0.005565674862379597,0.2889031301271853
46250,0,0.4235210201521469,0.07137378476200011,0.6871006376009886
46250,1,0.7399242819686911,0.0841096447033535,0.9568989013165242
46251,0,0.2714349263955421,0.0634701745037589,0.22646799205095253
46251,1,0.5046026083706698,0.08895870985209538,0.024657922690494945
46252,0,0.3476552152949512,0.07821558283626821,0.7505261947556299
46252,1,0.4926123649115582,0.07826072260808568,0.49009843263396
46253,0,0.45491306466109843,0.07225213338039457,0.14081737893642413
46253,1,0.5495957463958856,0.0022499116018503814,0.64558950780894
46254,0,0.4772536264051291,0.028470513000874397,0.561817322085626
46254,1,0.5028356283137153,0.03789182503347321,0.05398418720393435
46255,0,0.3794592800646111,0.0030857742692067254,0.10213787703674547
46255,1,0.6816344431381799,0.003317952596444182,0.5539835569393158
46256,0,0.5130473851340946,0.04394896094481344,0.17595558108033008
46256,1,0.6804445407070183,0.0846348054605098,0.31398566172762366
46257,0,0.30004275977507455,0.08955608953998213,0.40802502826630066
46257,1,0.6228295480947105,0.09006985409010161,0.41053893164355654
46258,0,0.25809862877859985,0.08342444924994423,0.370183818756557
46258,1,0.3734990405088947,0.007885723194956798,0.08897728914743702
46259,0,0.5076125522126818,0.04807756446952906,0.12121509698938834
46259,1,0.7200810395016469,0.047598430143857645,0.38832105259695326
46260,0,0.2737037252541809,0.003012627268551918,0.49369590167069705
46260,1,0.7240834583950626,0.02639567805055578,0.37775244741833397
46261,0,0.35293099539214257,0.015706010030850974,0.8553606950740975
46261,1,0.3620189984386281,0.060767554297116666,0.08834797120649633
46262,0,0.3535283340487005,0.052302914436255524,0.917260740731255
46262,1,0.6145018443142622,0.01719134013027363,0.9024353145372118
46263,0,0.5030365885188617,0.021103830257676443,0.1794740224330034
46263,1,0.5814552505582395,0.002976545626348532,0.4012147379651294
46264,0,0.3293409712013805,0.01241685701129851,0.5116706323561254
46264,1,0.6449208610912013,0.09316854940233285,0.9078722373031181
46265,0,0.3296258238110143,0.021476921817520055,0.012972828491011562
46265,1,0.5055455963052342,0.06779066243535423,0.6638889284215965
46266,0,0.2908180163449892,0.08943446483946531,0.3495430786162753
46266,1,0.438195411670837,0.002640108442628346,0.5939997994261688
46267,0,0.28372191723290857,0.08212221860021782,0.07573521621173357
46267,1,0.33606390388417084,0.0541741929331725,0.8835110774717053
46268,0,0.39394382119615773,0.08159706251089538,0.04433325789879039
46268,1,0.715814517855751,0.05559627159528902,0.5242425638522
46269,0,0.6008819124959932,0.026419566231633673,0.24356149063133664
46269,1,0.7247630915506633,0.02071045448705759,0.24991705719069407
46270,0,0.5689619633025016,0.07775759735370383,0.07337279322598164
46270,1,0.5692738042341184,0.09101165826437038,0.7989130429887715
46271,0,0.2588438275581675,0.09620897929488895,0.21294237373244326
46271,1,0.3889605160817138,0.02696935768152099,0.92895942972943
46272,0,0.327542618983751,0.06426305500701752,0.6132861834914325
46272,1,0.34390997024914,0.07939125642032595,0.4618380414791794
46273,0,0.6915922297102447,0.04428972697434952,0.19296466010631882
46273,1,0.7317389723819281,0.0161837930796605,0.6709460988455711
46274,0,0.5998708778959536,0.06503032712690367,0.5892092290900713
46274,1,0.685279714369667,0.023816798223607636,0.6819546258427334
46275,0,0.2888565815260351,0.0630320938238786,0.05580912566262992
46275,1,0.4458980959592024,0.06674509104125842,0.911902472341421
46276,0,0.2734899608500637,0.0691461291415557,0.6963358721059254
46276,1,0.5983136197125134,0.06920553421287878,0.3548733382098176
46277,0,0.567258597887188,0.029053247665700468,0.18454694451212236
46277,1,0.6507258144073532,0.06930644083425822,0.6109588560405785
46278,0,0.5176057772155587,0.06221879441730282,0.023554564778982857
46278,1,0.7124360849758142,0.02124028822644104,0.8197602277296333
46279,0,0.29181729335411466,0.052119184697316676,0.24711021032721187
46279,1,0.48384277348204974,0.030891881842331975,0.33300560474371915
46280,0,0.33946972939549047,0.01440865267500736,0.6485204944202425
46280,1,0.7464529026758038,0.012263693351361668,0.10632587057735665
46281,0,0.4037905327608413,0.005744818709687053,0.6833457689069601
46281,1,0.4241638479036473,0.06734238254917613,0.02442032543063934
46282,0,0.3577527756377511,0.04924028663287486,0.42646201876908196
46282,1,0.42718809534503044,0.058998956343307075,0.3963488190468122
46283,0,0.2604045367420147,0.051245615446287876,0.3487466216723075
46283,1,0.3270180266854109,0.0018341407024580537,0.8376083310750977
46284,0,0.40228339378940936,0.07062908718476595,0.6926770206286814
46284,1,0.4286509068926736,0.05192943635892886,0.8702563099551492
46285,0,0.40922388728079584,0.025366365116502913,0.8180785178111134
46285,1,0.749957908911973,0.07386299048923271,0.8233931269144792
46286,0,0.2801830036254665,0.09803702447426656,0.9849534554628209
46286,1,0.5821719986525256,0.03941868991122747,0.9640507468207564
46287,0,0.2698614910421074,0.017088643474081382,0.42171554217554874
46287,1,0.4449346376412199,0.041575362212460346,0.6365544457933979
46288,0,0.3233746415230979,0.0019075840642045255,0.3836367659177455
46288,1,0.575497125431026,0.08602742311800977,0.42257751911808134
46289,0,0.2631469601533939,0.08010907051679744,0.9276055026433517
46289,1,0.6043993630588722,0.04572497381721195,0.4429533927517158
46290,0,0.48255308841721384,0.04526290851232947,0.7624330265616668
46290,1,0.6088459273950868,0.029976872851851345,0.2462681103160027
46291,0,0.34176339821968815,0.09329608035527687,0.1758067241632579
46291,1,0.7305498376904128,0.04660549366522374,0.39654122576127976
46292,0,0.3991585182567283,0.09338292492460305,0.27155449737252796
46292,1,0.4726144554395521,0.09082937886437362,0.05145099741961866
46293,0,0.47632358677012127,0.05806769227812874,0.3329291841879953
46293,1,0.6899764288260746,0.09432114875439368,0.10035275431651029
46294,0,0.6597602830303986,0.005444653898152995,0.7217290659268953
46294,1,0.7268752169975854,0.08568911695070917,0.1862525332851482
46295,0,0.31633572199356796,0.022733598866507568,0.5143393528615674
46295,1,0.5807894381964207,0.054021576854076436,0.6168409044058469
46296,0,0.30723023956975626,0.06296864067128295,0.3702415570555623
46296,1,0.45425629842129833,0.06528900130943407,0.8763656732330513
46297,0,0.4771045897893719,0.03577535181208765,0.8759072520369771
46297,1,0.6092084890464858,0.030006961824419073,0.09729364603731934
46298,0,0.43669424903167237,0.0832072163942547,0.5192624183609734
46298,1,0.6803668337204571,0.08586328113345301,0.6442267074513586
46299,0,0.38704740017864575,0.0904637905345819,0.39864795632621264
46299,1,0.5626305422954708,0.06086676236859035,0.8967557226896421
46300,0,0.5644670325857561,0.038834338742849826,0.41813885754557373
46300,1,0.7123065788977676,0.0037254926708964646,0.4541334609722379
46301,0,0.7188362550037903,0.07954335738239868,0.16998034446577057
46301,1,0.7297421453575679,0.013472414722788421,0.6188283346164755
46302,0,0.4167861362617297,0.029553872826326887,0.6018774483917732
46302,1,0.5508374821421291,0.09285206954440192,0.8722463536099306
46303,0,0.31035928790488115,0.043192056894915606,0.056230022834911
46303,1,0.39766632021857573,0.06923912686645932,0.10522980191290046
46304,0,0.2817837322075653,0.08886230876217092,0.8092742412984814
46304,1,0.7384181388741591,0.03519460958853356,0.6080091666517112
46305,0,0.36128416052151113,0.09998373712946268,0.7695637546088162
46305,1,0.7006591469502101,0.02771015428118287,0.3514491731562582
46306,0,0.33026043185568826,0.08900195915354295,0.21095654045851273
46306,1,0.597771316635846,0.08328044776849412,0.038546588281282
46307,0,0.4098545508095663,0.051746092371035356,0.587702358792227
46307,1,0.6436506630833837,0.07642310176161539,0.6758552922601259
46308,0,0.32780717917320795,0.06848418427410403,0.6803775368469532
46308,1,0.473543503965258,0.008386509846109384,0.7098915114026706
46309,0,0.5780492680720711,0.03706340146652767,0.5044689304266817
46309,1,0.7491655365551905,0.07260488759921235,0.8726407642505393
46310,0,0.44359454503259393,0.07593105449724222,0.8152277085452624
46310,1,0.7117272811751394,0.045847397095995904,0.20579802845837059
46311,0,0.626978608802466,0.0971905221393129,0.6121917676157018
46311,1,0.6989251002120928,0.023644834655585933,0.9912339264320739
46312,0,0.363570771890884,0.09228801011890748,0.5139644619501915
46312,1,0.3721781739120805,0.07725854994587232,0.01080948924773441
46313,0,0.31271662204002826,0.06520952490629105,0.35160363838162895
46313,1,0.6801373613964192,0.035370910677014214,0.7621150528742349
46314,0,0.4752215134298389,0.06613429272587044,0.40710773372883646
46314,1,0.6249023966031675,0.033406930132688605,0.10175566174355301
46315,0,0.38409359738466936,0.03315204260754821,0.25672214508821906
46315,1,0.5094804659794879,0.03028052116872048,0.8680029489476923
46316,0,0.3134291272638974,0.08630424296676428,0.5730047455440356
46316,1,0.5654872553903658,0.0809682861918334,0.8889099039405948
46317,0,0.34804476788480065,0.07203688553413443,0.7974612044756877
46317,1,0.6713734713032316,0.03622531338324083,0.15186602667103088
46318,0,0.5131861327749849,0.08585562804432227,0.39900164665927423
46318,1,0.631235645317886,0.09093900216601494,0.30001509207722543
46319,0,0.3714569157183719,0.03642382286991336,0.8922216499130903
46319,1,0.45373965289657303,0.029074477841200222,0.3217323073738694
46320,0,0.42659320543330503,0.08766022441511816,0.7559008197152751
46320,1,0.5299394008545439,0.020666763215689717,0.7464828723122571
46321,0,0.3310874048392207,0.026066247266500815,0.0382479108896735
46321,1,0.6936818011005262,0.03622709783017712,0.01594444566952211
46322,0,0.2817211253338651,0.08100450241590763,0.36755552808731695
46322,1,0.5912222757914267,0.03643442707395238,0.04365167269465532
46323,0,0.6108344198816941,0.008611226099005616,0.2683369672679086
46323,1,0.6379842837932108,0.05834134137080315,0.9475556402963526
46324,0,0.4783206124547082,0.03841553954487393,0.4161185818623403
46324,1,0.6936485623642177,0.09352590421752292,0.6928590905570966
46325,0,0.4315589595028574,0.0013204863316383588,0.6522123158925948
46325,1,0.5089188646150659,0.0994956408789829,0.8613238677998094
46326,0,0.3952797676599806,0.09820438111339125,0.39885357966369045
46326,1,0.6649175949216917,0.03160088153031343,0.724492540258513
46327,0,0.3643494036403175,0.08628280527640365,0.781157824405909
46327,1,0.6627366045556493,0.03578496466244788,0.2687254812691023
46328,0,0.47515634299836806,0.07562780155138148,0.22039954954593044
46328,1,0.5700116516354766,0.019013240539617896,0.22623549540437474
46329,0,0.25274948316161455,0.058936059893761376,0.09900383478595967
46329,1,0.7019583114331225,0.04483291192558913,0.5225823062677513
46330,0,0.2961562211250596,0.0626290509970405,0.1984552478448457
46330,1,0.3148083857742807,0.03146055189895922,0.6962483204292967
46331,0,0.2663980320454076,0.03855022756106952,0.909301873272914
46331,1,0.7322345607204187,0.0037118831967197794,0.38096018542484783
46332,0,0.2935058894608198,0.07991759263153748,0.3032605247297579
46332,1,0.3422535655435658,0.03506796835220496,0.7940184916849834
46333,0,0.2859099434114638,0.045272037170338154,0.2208037471764563
46333,1,0.6791361941901601,0.04286108721122023,0.6725322089231099
46334,0,0.2785858941145941,0.03134866853995905,0.3063351208362342
46334,1,0.3947217484748377,0.025293292620883038,0.9132590517425327
46335,0,0.4683496198778974,0.05892359066388272,0.3603322504820724
46335,1,0.6953355937152548,0.06412820376514876,0.9685278360326584
46336,0,0.4386065287857263,0.061976915027757304,0.5632351964284481
46336,1,0.48519458368833784,0.014484022760889097,0.08474727530844245
46337,0,0.4772341666651639,0.039875561815278245,0.5050887911696564
46337,1,0.6173927703404574,0.08850401074859401,0.9650211182830124
46338,0,0.26579155612981337,0.043107135040052896,0.21187411555999391
46338,1,0.5405227603126037,0.04734457126920344,0.8245128305440634
46339,0,0.4920569130375203,0.031434620058266506,0.6303105464277611
46339,1,0.4985498962855526,0.06238142549807612,0.6102880429541587
46340,0,0.6184101840532632,0.09095313681451024,0.12502631299070582
46340,1,0.7286642938658039,0.006328235354225659,0.7614917159918155
46341,0,0.5581867214932319,0.029048137880164044,0.7972669924074159
46341,1,0.6967216143304851,0.012834739518066886,0.6245236081226746
46342,0,0.6723523959674098,0.09541231143146774,0.5233996443440528
46342,1,0.6769954788678889,0.09802601721909288,0.016094484244203712
46343,0,0.40517369957897703,0.0521851703401841,0.7907029898881568
46343,1,0.48822835905026096,0.09993734958933004,0.07205297818309299
46344,0,0.4302076682560876,0.04199879970868022,0.5855895149072422
46344,1,0.5641146229339042,0.021369228999141364,0.3805300725652891
46345,0,0.27507295737416687,0.02633211688616284,0.3924944976930625
46345,1,0.6903991639610388,0.07174314886651001,0.12354364319876787
46346,0,0.2984419673015913,0.08336313994133009,0.6136447586783068
46346,1,0.5008723505333625,0.0699629150988762,0.08490900352759931
46347,0,0.48124427396103847,0.0017222584574425317,0.09241776660605411
46347,1,0.6314563751093809,0.07167609020638721,0.4544239309217899
46348,0,0.26829013870514795,0.03073275934329421,0.23087780236518213
46348,1,0.5545127985446461,0.032488063474148454,0.22467616881655536
46349,0,0.2693904084431536,0.05627426553617601,0.06374143395321154
46349,1,0.3134219420515436,0.04092857361883456,0.46682116587042866
46350,0,0.6629450265846898,0.03973912641791321,0.1725731734373364
46350,1,0.7262568425480348,0.019498276749974803,0.01549641246351105
46351,0,0.5588858769895862,0.002864665919394457,0.9613031996720339
46351,1,0.6487591925753355,0.03283815863770381,0.7568932885118744
46352,0,0.34733513941666994,0.005220688872946603,0.20300967590270072
46352,1,0.513848439578374,0.05263881513246768,0.8466428948776165
46353,0,0.3845524362639075,0.07163190092339275,0.5816431597901083
46353,1,0.6636694523776583,0.029107579669541285,0.09332579529479985
46354,0,0.5033231740997307,0.021751679303884157,0.9314296494844762
46354,1,0.7275971362675077,0.07271732379558445,0.3936877825688216
46355,0,0.32298527488944306,0.0387986186778989,0.3204494811348331
46355,1,0.33107295876806087,0.03243236660928328,0.9450754380443409
46356,0,0.39181854308370223,0.03383291421174526,0.2774116491458921
46356,1,0.48619340917571685,0.038626884413825835,0.28105128285231074
46357,0,0.31415336935547383,0.016051627250979743,0.337096200890387
46357,1,0.40067765633392366,0.005476324267077841,0.539214624651826
46358,0,0.42241945805367614,0.005881874433147187,0.9127434013186101
46358,1,0.6818672380354158,0.07806557559855891,0.010598142866907625
46359,0,0.548186240981481,0.020092538019788747,0.8656628164435223
46359,1,0.7013694267124084,0.03818822145534578,0.7786417256361596
46360,0,0.4042660409087364,0.003107027573893337,0.5448568403002902
46360,1,0.4300333174485377,0.09683317573002623,0.9083132916284646
46361,0,0.47557846839943874,0.018829700671360097,0.6232778270392189
46361,1,0.577273350072997,0.035873418468839395,0.6677989858212106
46362,0,0.2800350324202946,0.08840590183690643,0.5744903995544012
46362,1,0.4542142074469339,0.06561047271322697,0.5129832997119892
46363,0,0.5483379090591827,0.09035425017821383,0.7437280156610575
46363,1,0.5726286535461156,0.05412470912476453,0.6695964252009581
46364,0,0.45028883861321767,0.08271659029738934,0.3698705049079715
46364,1,0.5924152395964093,0.003908516875859747,0.5532255613465653
46365,0,0.3003332226515165,0.043864711115450025,0.9565334301181655
46365,1,0.6788943310051829,0.02472719679971829,0.15487064551150068
46366,0,0.44556763611641625,0.07731340855002339,0.701045874873885
46366,1,0.4460319390885642,0.04702124143249339,0.6306127504666988
46367,0,0.3738463854533426,0.0036868073475137273,0.4925363045004392
46367,1,0.5792466605253022,0.03926679465400493,0.4309338641896383
46368,0,0.4853990468974822,0.034182857518755785,0.12853755228734026
46368,1,0.6145402326933347,0.07682776608692211,0.10259670187749168
46369,0,0.36646902828856637,0.08538715308626024,0.09903851409194624
46369,1,0.722367576767882,0.041163764843568165,0.299147372713122
46370,0,0.381041808049993,0.05102834297337137,0.19327257359884836
46370,1,0.4016850078856255,0.09032666235882059,0.5391414350346931
46371,0,0.5020591796847563,0.00216609554714632,0.5418798980651819
46371,1,0.7166256352361648,0.07707005133376167,0.4405007646669445
46372,0,0.32864483638646375,0.023573980274626347,0.9891225734288409
46372,1,0.5117051738679339,0.04932131474624037,0.5225404864728116
46373,0,0.6832010285758771,0.03959517301591503,0.36946048311868296
46373,1,0.700589727621804,0.02234192929059725,0.19953172193677596
46374,0,0.5423116981944668,0.038362980529708574,0.10774171135225134
46374,1,0.736938567377024,0.014904332529654035,0.08251897426964476
46375,0,0.3447056336925414,0.08597987260963451,0.9693853927448937
46375,1,0.6268956358848226,0.028877498605815736,0.9502968209072826
46376,0,0.37630179946192577,0.08975568773888926,0.44497309774031457
46376,1,0.49987311361006515,0.049425657614028506,0.9061010607508521
46377,0,0.5330640376251092,0.07969778030761591,0.21192053031555966
46377,1,0.5621932782584187,0.020103017401159606,0.9538213627704674
46378,0,0.5645917486567097,0.05407034558383188,0.7959980921288391
46378,1,0.6958266239198686,0.020601883278829405,0.8377359437396584
46379,0,0.621867119820088,0.04540045950621106,0.7168085244500212
46379,1,0.739366514973604,0.09236728677057537,0.9977449504678266
46380,0,0.4922806376937624,0.04370659093800763,0.05778454630807426
46380,1,0.5584136052090318,0.08122110465753521,0.7154386439593043
46381,0,0.45779352169343984,0.00858311350408227,0.05876452970329129
46381,1,0.6337577632901277,0.03569124033843088,0.8994955431243554
46382,0,0.4887280698207129,0.02293896721153998,0.6894904980354861
46382,1,0.7252562215392869,0.007454125552403292,0.9311338989966755
46383,0,0.3847736044423786,0.048445052081672386,0.7113240185808479
46383,1,0.505150767049671,0.04906294956715516,0.013126534478566262
46384,0,0.5921767341809361,0.054788484193915056,0.6600746240203067
46384,1,0.5973803169888396,0.025160002551839315,0.06293215050287734
46385,0,0.30512511636061623,0.04680992927853944,0.037754593839935145
46385,1,0.6999686379547105,0.002710387511362756,0.24604893599502523
46386,0,0.3087313310997406,0.08657469510691683,0.33606795812941764
46386,1,0.5875257315498601,0.01239658226099374,0.6722274761680671
46387,0,0.47967076883078963,0.07569034719009278,0.4125869101665298
46387,1,0.6707353881566325,0.08143141271041972,0.41346731467438796
46388,0,0.25740750063467516,0.027157898775841145,0.48015644521208567
46388,1,0.2958900520069338,0.08670040792418345,0.07399112288454618
46389,0,0.4101536727606276,0.008887515908389806,0.27829712539772195
46389,1,0.4828470321408215,0.03916834125530136,0.10149214183360747
46390,0,0.4100117435523247,0.030596378730691935,0.9726433172568341
46390,1,0.7320479300646228,0.04975540451726619,0.6563831992202687
46391,0,0.732515835259846,0.035312057665265115,0.8716617812332148
46391,1,0.7440885503516049,0.029516921861871114,0.9195361094077421
46392,0,0.4831601642174333,0.09657009087476034,0.023746454903408647
46392,1,0.5529308458941578,0.0011450262930318394,0.09789748978499546
46393,0,0.2695984213609015,0.07868647840449215,0.7918769130533816
46393,1,0.3604894374199253,0.014291506416840766,0.45272461510169415
46394,0,0.28722826708319227,0.09817309432225234,0.20654793225599277
46394,1,0.5534591894956251,0.03323468370351205,0.26027707270829414
46395,0,0.49684077772447577,0.05518574524099891,0.6339468614759179
46395,1,0.49886772008041563,0.09149311459343419,0.20644758495908014
46396,0,0.5760022284196655,0.051971099462092114,0.4609845461790613
46396,1,0.6935780485028981,0.09705316377322455,0.09033462260979606
46397,0,0.35846587178575984,0.013769969921233968,0.39767737681641735
46397,1,0.5438361964434888,0.06089207142905546,0.6708529454508514
46398,0,0.556660296812723,0.08477523461823996,0.15746193696040928
46398,1,0.6994843789222298,0.03595744859199063,0.2661420436601423
46399,0,0.2975604694798507,0.007700305014884695,0.1253388019522066
46399,1,0.4910091708208095,0.08176670319698887,0.31392491591298294
46400,0,0.40357544332985784,0.04210548754394224,0.21926773029904925
46400,1,0.6020414346508773,0.005361525251264611,0.2511578550977109
46401,0,0.25000151919385183,0.09219947634303234,0.8713750540789965
46401,1,0.28086072266253204,0.08241034125052536,0.9351530657403525
46402,0,0.37175621926596336,0.04871567051001109,0.7914747928056721
46402,1,0.5887962160334002,0.049739028463901706,0.32004021762594087
46403,0,0.2780245759223751,0.07831702809241398,0.6496929569635537
46403,1,0.7371590978544265,0.004796785247448018,0.8962633292757578
46404,0,0.37023089478903676,0.08224123069933856,0.3224805744636317
46404,1,0.37410687699374995,0.05733908864344851,0.18229625265466357
46405,0,0.3050882558755227,0.014298062357222217,0.576536024082486
46405,1,0.6381520870207023,0.01654412519574621,0.06577043852286973
46406,0,0.5906393899603326,0.05023858258894844,0.19181677689257617
46406,1,0.6435671309417719,0.07465313455947777,0.45659002012748406
46407,0,0.36345381649136926,0.03476982991670173,0.8632097205218264
46407,1,0.5833283366029061,0.08159089448894093,0.648755106162674
46408,0,0.2956963132331575,0.020979182893908356,0.41275094766334824
46408,1,0.40847538066797184,0.0015720613646055493,0.4175155155233891
46409,0,0.6517970866044017,0.017042516943017342,0.6335061659855666
46409,1,0.6536502342589362,0.08277338869806099,0.31759886078026844
46410,0,0.507356117230655,0.06366626646087768,0.3604463628583067
46410,1,0.6715666551106059,0.023471390892296638,0.507518845034182
46411,0,0.3395839101802214,0.048188149925241265,0.27047183533358765
46411,1,0.3449044683033866,0.07315264338577249,0.21182997002293238
46412,0,0.6957230577547623,0.09922350918258417,0.5132097878672672
46412,1,0.712101533206395,0.09643087178584134,0.6347602083046041
46413,0,0.39036128319398905,0.014164709547027695,0.9523113315979365
46413,1,0.7029104100315755,0.02728334278679737,0.29974296472870265
46414,0,0.3243039016309818,0.05295128624143951,0.8184298643315883
46414,1,0.7378866724759054,0.010255536227153885,0.5082506304586906
46415,0,0.42708949078243513,0.024873480418584677,0.5138589704945844
46415,1,0.7372915535830844,0.047296984830890065,0.5805879379130597
46416,0,0.2882913235744833,0.05324055663371503,0.5512355966894055
46416,1,0.4559070403067583,0.015189347817533397,0.6569962655724422
46417,0,0.2580497638799577,0.006963805511964204,0.12061628627622624
46417,1,0.4315262966215673,0.042383778648892166,0.9648416739479401
46418,0,0.29162989079864843,0.03661448278996459,0.3883812084248069
